Event_ID,Timestamp,Gate_ID,Ticket_Class,Purchase_Type,Staff_On_Duty,Gate_Status,Alerts,Total_Attendance,Zone_Attendance,Sellout_Rate(%),Drill_Timestamp,Evacuation_Time(min),Congestion_Hotspot
3032,09/11/2024 12:00,West,VIP,Pre,21,Closed,Overcrowding,62750,12543,100,09/12/2024 12:00,6.27,Z2
3033,09/11/2024 12:10,West,VIP,Pre,15,Closed,Blockage,62750,20000,100,09/12/2024 12:10,3.31,Z5
3034,09/11/2024 12:20,West,VIP,Pre,11,Open,None,62750,9416,100,09/12/2024 12:20,5.63,Z2
3035,09/11/2024 12:30,West,VIP,At-Gate,20,Open,None,62750,10072,100,09/12/2024 12:30,4.78,Z10
3036,09/11/2024 12:40,West,VIP,Pre,14,Open,None,62750,10152,100,09/12/2024 12:40,7.95,Z7
3037,09/11/2024 12:50,West,VIP,Pre,14,Open,None,62750,15428,100,09/12/2024 12:50,5.82,Z10
3038,09/11/2024 13:00,West,VIP,At-Gate,15,Open,None,62750,8866,100,09/12/2024 13:00,5.97,Z7
3039,09/11/2024 13:10,West,VIP,At-Gate,14,Open,None,62750,5841,100,09/12/2024 13:10,5.57,Z3
3040,09/12/2024 12:00,East,Economy,Pre,21,Open,None,60580,7046,91,09/13/2024 12:00,5.04,Z4
3041,09/12/2024 12:10,East,Economy,Pre,19,Open,None,60580,11338,91,09/13/2024 12:10,6.36,Z1
3042,09/12/2024 12:20,East,Economy,Pre,12,Open,None,60580,14523,91,09/13/2024 12:20,4.41,Z7
3043,09/12/2024 12:30,East,Economy,At-Gate,21,Open,None,60580,2301,91,09/13/2024 12:30,7.04,Z7
3044,09/12/2024 12:40,East,Economy,Pre,13,Open,None,60580,5327,91,09/13/2024 12:40,5.6,Z3
3045,09/12/2024 12:50,East,Economy,At-Gate,14,Open,None,60580,8542,91,09/13/2024 12:50,3.01,Z7
3046,09/12/2024 13:00,East,Economy,At-Gate,21,Open,None,60580,8278,91,09/13/2024 13:00,6.53,Z1
3047,09/12/2024 13:10,East,Economy,Pre,17,Open,None,60580,8818,91,09/13/2024 13:10,4.73,Z4
3048,09/12/2024 13:20,East,Economy,Pre,17,Open,None,60580,5464,91,09/13/2024 13:20,4.76,Z3
3049,09/12/2024 13:30,East,Economy,Pre,21,Open,None,60580,11616,91,09/13/2024 13:30,3.05,Z3
3050,09/12/2024 13:40,East,Economy,At-Gate,12,Open,None,60580,7958,91,09/13/2024 13:40,3.94,Z6
3051,09/12/2024 13:50,East,Economy,At-Gate,20,Open,None,60580,4010,91,09/13/2024 13:50,6.16,Z9
3052,09/12/2024 14:00,East,Economy,Pre,16,Open,None,60580,12417,91,09/13/2024 14:00,6.86,Z5
3053,09/12/2024 14:10,East,Economy,At-Gate,15,Open,None,60580,16538,91,09/13/2024 14:10,7.96,Z9
3054,09/12/2024 14:20,East,Economy,At-Gate,21,Open,None,60580,9804,91,09/13/2024 14:20,5.0,Z9
3055,09/12/2024 14:30,East,Economy,At-Gate,12,Open,None,60580,13339,91,09/13/2024 14:30,6.84,Z4
3056,09/12/2024 14:40,East,Economy,Pre,24,Open,None,60580,9341,91,09/13/2024 14:40,4.2,Z2
3057,09/12/2024 14:50,East,Economy,Pre,18,Open,None,60580,9856,91,09/13/2024 14:50,6.17,Z10
3058,09/12/2024 15:00,East,Economy,Pre,16,Open,None,60580,13731,91,09/13/2024 15:00,5.66,Z4
3059,09/12/2024 15:10,East,Economy,At-Gate,23,Open,None,60580,9264,91,09/13/2024 15:10,4.79,Z3
3060,09/13/2024 12:00,North,VIP,Pre,20,Open,None,55116,8740,90,09/14/2024 12:00,3.69,Z2
3061,09/13/2024 12:10,North,VIP,At-Gate,20,Open,None,55116,11778,90,09/14/2024 12:10,4.42,Z2
3062,09/13/2024 12:20,North,VIP,Pre,11,Open,None,55116,8624,90,09/14/2024 12:20,5.7,Z6
3063,09/13/2024 12:30,North,VIP,Pre,12,Open,None,55116,16811,90,09/14/2024 12:30,5.71,Z3
3064,09/13/2024 12:40,North,VIP,Pre,27,Open,None,55116,7626,90,09/14/2024 12:40,6.58,Z5
3065,09/13/2024 12:50,North,VIP,Pre,27,Open,None,55116,10298,90,09/14/2024 12:50,5.87,Z8
3066,09/13/2024 13:00,North,VIP,At-Gate,15,Open,None,55116,10351,90,09/14/2024 13:00,3.33,Z2
3067,09/13/2024 13:10,North,VIP,At-Gate,19,Open,None,55116,9748,90,09/14/2024 13:10,3.05,Z10
3068,09/13/2024 13:20,North,VIP,At-Gate,16,Open,None,55116,9137,90,09/14/2024 13:20,7.74,Z1
3069,09/13/2024 13:30,North,VIP,At-Gate,16,Open,None,55116,12474,90,09/14/2024 13:30,6.18,Z1
3070,09/13/2024 13:40,North,VIP,Pre,16,Open,None,55116,12203,90,09/14/2024 13:40,4.49,Z9
3071,09/13/2024 13:50,North,VIP,At-Gate,7,Open,None,55116,9657,90,09/14/2024 13:50,6.69,Z1
3072,09/13/2024 14:00,North,VIP,Pre,12,Open,None,55116,13038,90,09/14/2024 14:00,4.13,Z6
3073,09/13/2024 14:10,North,VIP,Pre,12,Open,None,55116,10588,90,09/14/2024 14:10,6.55,Z2
3074,09/13/2024 14:20,North,VIP,At-Gate,14,Open,None,55116,11628,90,09/14/2024 14:20,3.55,Z3
3075,09/13/2024 14:30,North,VIP,At-Gate,12,Open,None,55116,5105,90,09/14/2024 14:30,5.96,Z8
3076,09/13/2024 14:40,North,VIP,At-Gate,25,Open,None,55116,10753,90,09/14/2024 14:40,5.51,Z9
3077,09/13/2024 14:50,North,VIP,At-Gate,14,Open,None,55116,4150,90,09/14/2024 14:50,6.04,Z2
3078,09/13/2024 15:00,North,VIP,At-Gate,17,Open,None,55116,10233,90,09/14/2024 15:00,4.88,Z8
3079,09/13/2024 15:10,North,VIP,Pre,12,Open,None,55116,12422,90,09/14/2024 15:10,5.01,Z9
3080,09/14/2024 10:00,West,VIP,Pre,20,Open,None,52709,10363,98,09/15/2024 10:00,5.49,Z1
3081,09/14/2024 10:10,West,VIP,Pre,13,Open,None,52709,8650,98,09/15/2024 10:10,4.82,Z10
3082,09/14/2024 10:20,West,VIP,At-Gate,18,Open,None,52709,7736,98,09/15/2024 10:20,7.79,Z3
3083,09/14/2024 10:30,West,VIP,At-Gate,24,Open,None,52709,11880,98,09/15/2024 10:30,5.07,Z5
3084,09/14/2024 10:40,West,VIP,Pre,24,Open,None,52709,12545,98,09/15/2024 10:40,3.69,Z2
3085,09/14/2024 10:50,West,VIP,At-Gate,17,Open,None,52709,8717,98,09/15/2024 10:50,3.88,Z6
3086,09/14/2024 11:00,West,VIP,Pre,15,Open,None,52709,10943,98,09/15/2024 11:00,3.22,Z6
3087,09/14/2024 11:10,West,VIP,Pre,17,Open,None,52709,6938,98,09/15/2024 11:10,5.24,Z3
3088,09/14/2024 11:20,West,VIP,At-Gate,24,Open,None,52709,11009,98,09/15/2024 11:20,6.32,Z7
3089,09/14/2024 11:30,West,VIP,Pre,18,Open,None,52709,9351,98,09/15/2024 11:30,4.74,Z2
3090,09/14/2024 11:40,West,VIP,Pre,22,Open,None,52709,8543,98,09/15/2024 11:40,6.68,Z8
3091,09/14/2024 11:50,West,VIP,Pre,16,Open,None,52709,6249,98,09/15/2024 11:50,5.62,Z10
3092,09/14/2024 12:00,West,VIP,At-Gate,17,Open,None,52709,9426,98,09/15/2024 12:00,6.38,Z4
3093,09/14/2024 12:10,West,VIP,Pre,20,Open,None,52709,14048,98,09/15/2024 12:10,6.58,Z3
3094,09/14/2024 12:20,West,VIP,At-Gate,21,Open,None,52709,7096,98,09/15/2024 12:20,4.92,Z5
3095,09/14/2024 12:30,West,VIP,At-Gate,11,Open,None,52709,14074,98,09/15/2024 12:30,6.53,Z8
3096,09/14/2024 12:40,West,VIP,Pre,18,Open,None,52709,12548,98,09/15/2024 12:40,6.89,Z8
3097,09/14/2024 12:50,West,VIP,At-Gate,15,Open,None,52709,9881,98,09/15/2024 12:50,7.46,Z5
3098,09/14/2024 13:00,West,VIP,Pre,21,Open,None,52709,7898,98,09/15/2024 13:00,5.08,Z10
3099,09/14/2024 13:10,West,VIP,At-Gate,19,Open,None,52709,4726,98,09/15/2024 13:10,3.02,Z6
3100,09/15/2024 12:00,East,Regular,Pre,19,Open,None,61397,4690,90,09/16/2024 12:00,6.25,Z10
3101,09/15/2024 12:10,East,Regular,Pre,26,Open,None,61397,11959,90,09/16/2024 12:10,5.27,Z4
3102,09/15/2024 12:20,East,Regular,At-Gate,12,Open,None,61397,8349,90,09/16/2024 12:20,7.87,Z4
3103,09/15/2024 12:30,East,Regular,At-Gate,22,Open,None,61397,9235,90,09/16/2024 12:30,7.11,Z7
3104,09/15/2024 12:40,East,Regular,At-Gate,20,Open,None,61397,10167,90,09/16/2024 12:40,3.59,Z5
3105,09/15/2024 12:50,East,Regular,Pre,21,Open,None,61397,11332,90,09/16/2024 12:50,5.37,Z10
3106,09/15/2024 13:00,East,Regular,Pre,19,Open,None,61397,3841,90,09/16/2024 13:00,7.19,Z2
3107,09/15/2024 13:10,East,Regular,Pre,19,Open,None,61397,9361,90,09/16/2024 13:10,4.32,Z5
3108,09/15/2024 13:20,East,Regular,At-Gate,7,Open,None,61397,6330,90,09/16/2024 13:20,4.73,Z8
3109,09/15/2024 13:30,East,Regular,At-Gate,15,Open,None,61397,8895,90,09/16/2024 13:30,4.0,Z3
3110,09/15/2024 13:40,East,Regular,Pre,19,Open,None,61397,5050,90,09/16/2024 13:40,5.56,Z8
3111,09/15/2024 13:50,East,Regular,Pre,23,Open,None,61397,16678,90,09/16/2024 13:50,7.31,Z2
3112,09/15/2024 14:00,East,Regular,Pre,16,Open,None,61397,10623,90,09/16/2024 14:00,6.52,Z8
3113,09/15/2024 14:10,East,Regular,At-Gate,13,Open,None,61397,11029,90,09/16/2024 14:10,4.26,Z6
3114,09/15/2024 14:20,East,Regular,At-Gate,9,Open,None,61397,8914,90,09/16/2024 14:20,7.1,Z7
3115,09/15/2024 14:30,East,Regular,Pre,16,Closed,Blockage,61397,20000,90,09/16/2024 14:30,3.58,Z7
3116,09/15/2024 14:40,East,Regular,At-Gate,21,Closed,Blockage,61397,19821,90,09/16/2024 14:40,5.12,Z3
3117,09/15/2024 14:50,East,Regular,Pre,16,Closed,Blockage,61397,15208,90,09/16/2024 14:50,7.06,Z1
3118,09/15/2024 15:00,East,Regular,At-Gate,18,Open,None,61397,15228,90,09/16/2024 15:00,5.43,Z4
3119,09/15/2024 15:10,East,Regular,At-Gate,11,Open,None,61397,11549,90,09/16/2024 15:10,7.3,Z6
3120,09/16/2024 12:00,East,Economy,Pre,16,Open,None,58691,7343,97,09/17/2024 12:00,6.06,Z10
3121,09/16/2024 12:10,East,Economy,At-Gate,19,Open,None,58691,6147,97,09/17/2024 12:10,5.66,Z6
3122,09/16/2024 12:20,East,Economy,Pre,14,Open,None,58691,11877,97,09/17/2024 12:20,4.01,Z4
3123,09/16/2024 12:30,East,Economy,At-Gate,13,Open,None,58691,10894,97,09/17/2024 12:30,5.73,Z1
3124,09/16/2024 12:40,East,Economy,Pre,13,Open,None,58691,15288,97,09/17/2024 12:40,7.28,Z5
3125,09/16/2024 12:50,East,Economy,At-Gate,22,Open,None,58691,11412,97,09/17/2024 12:50,7.74,Z5
3126,09/16/2024 13:00,East,Economy,At-Gate,16,Open,None,58691,5423,97,09/17/2024 13:00,7.62,Z10
3127,09/16/2024 13:10,East,Economy,At-Gate,14,Open,None,58691,7919,97,09/17/2024 13:10,4.43,Z1
3128,09/16/2024 13:20,East,Economy,Pre,11,Open,None,58691,10871,97,09/17/2024 13:20,3.33,Z3
3129,09/16/2024 13:30,East,Economy,At-Gate,17,Open,None,58691,8667,97,09/17/2024 13:30,4.9,Z7
3130,09/16/2024 13:40,East,Economy,At-Gate,17,Open,None,58691,10008,97,09/17/2024 13:40,4.94,Z9
3131,09/16/2024 13:50,East,Economy,Pre,18,Open,None,58691,11977,97,09/17/2024 13:50,4.17,Z5
3132,09/16/2024 14:00,East,Economy,At-Gate,16,Open,None,58691,8478,97,09/17/2024 14:00,7.63,Z4
3133,09/16/2024 14:10,East,Economy,At-Gate,13,Open,None,58691,9110,97,09/17/2024 14:10,6.54,Z7
3134,09/16/2024 14:20,East,Economy,Pre,21,Open,None,58691,7567,97,09/17/2024 14:20,5.33,Z2
3135,09/16/2024 14:30,East,Economy,At-Gate,22,Open,None,58691,7356,97,09/17/2024 14:30,4.94,Z3
3136,09/16/2024 14:40,East,Economy,At-Gate,21,Open,None,58691,11852,97,09/17/2024 14:40,4.7,Z1
3137,09/16/2024 14:50,East,Economy,At-Gate,14,Open,None,58691,4656,97,09/17/2024 14:50,7.34,Z3
3138,09/16/2024 15:00,East,Economy,Pre,9,Open,None,58691,8726,97,09/17/2024 15:00,7.24,Z1
3139,09/16/2024 15:10,East,Economy,At-Gate,13,Open,None,58691,13520,97,09/17/2024 15:10,7.88,Z3
3140,09/17/2024 08:00,South,Regular,At-Gate,9,Open,None,53414,8762,99,09/18/2024 08:00,4.92,Z6
3141,09/17/2024 08:10,South,Regular,Pre,20,Open,None,53414,6355,99,09/18/2024 08:10,3.8,Z1
3142,09/17/2024 08:20,South,Regular,Pre,20,Open,None,53414,2179,99,09/18/2024 08:20,5.7,Z10
3143,09/17/2024 08:30,South,Regular,At-Gate,14,Open,None,53414,9768,99,09/18/2024 08:30,4.07,Z3
3144,09/17/2024 08:40,South,Regular,Pre,6,Open,None,53414,10283,99,09/18/2024 08:40,6.54,Z9
3145,09/17/2024 08:50,South,Regular,Pre,14,Open,None,53414,11333,99,09/18/2024 08:50,4.49,Z10
3146,09/17/2024 09:00,South,Regular,At-Gate,26,Open,None,53414,5897,99,09/18/2024 09:00,5.39,Z10
3147,09/17/2024 09:10,South,Regular,At-Gate,16,Open,None,53414,14949,99,09/18/2024 09:10,7.57,Z1
3148,09/17/2024 09:20,South,Regular,At-Gate,11,Open,None,53414,11527,99,09/18/2024 09:20,7.1,Z9
3149,09/17/2024 09:30,South,Regular,At-Gate,17,Open,None,53414,10847,99,09/18/2024 09:30,7.04,Z4
3150,09/17/2024 09:40,South,Regular,Pre,18,Open,None,53414,13390,99,09/18/2024 09:40,4.57,Z7
3151,09/17/2024 09:50,South,Regular,Pre,26,Open,None,53414,15874,99,09/18/2024 09:50,5.7,Z6
3152,09/17/2024 10:00,South,Regular,At-Gate,18,Open,None,53414,15696,99,09/18/2024 10:00,6.06,Z1
3153,09/17/2024 10:10,South,Regular,At-Gate,16,Open,None,53414,7248,99,09/18/2024 10:10,5.7,Z7
3154,09/17/2024 10:20,South,Regular,Pre,13,Open,None,53414,7903,99,09/18/2024 10:20,3.78,Z3
3155,09/17/2024 10:30,South,Regular,At-Gate,16,Open,None,53414,6364,99,09/18/2024 10:30,3.86,Z9
3156,09/17/2024 10:40,South,Regular,At-Gate,17,Open,None,53414,11667,99,09/18/2024 10:40,3.04,Z3
3157,09/17/2024 10:50,South,Regular,At-Gate,20,Open,None,53414,18744,99,09/18/2024 10:50,6.78,Z4
3158,09/17/2024 11:00,South,Regular,At-Gate,15,Open,None,53414,6052,99,09/18/2024 11:00,3.22,Z7
3159,09/17/2024 11:10,South,Regular,Pre,11,Open,None,53414,5484,99,09/18/2024 11:10,6.19,Z5
3160,09/18/2024 08:00,North,Regular,At-Gate,21,Open,None,56477,12379,96,09/19/2024 08:00,3.54,Z7
3161,09/18/2024 08:10,North,Regular,Pre,21,Open,None,56477,9087,96,09/19/2024 08:10,6.5,Z7
3162,09/18/2024 08:20,North,Regular,Pre,14,Open,None,56477,7063,96,09/19/2024 08:20,4.97,Z10
3163,09/18/2024 08:30,North,Regular,Pre,16,Closed,Blockage,56477,17384,96,09/19/2024 08:30,3.08,Z6
3164,09/18/2024 08:40,North,Regular,Pre,13,Closed,Blockage,56477,17435,96,09/19/2024 08:40,4.23,Z6
3165,09/18/2024 08:50,North,Regular,Pre,23,Closed,Blockage,56477,14457,96,09/19/2024 08:50,4.62,Z10
3166,09/18/2024 09:00,North,Regular,Pre,14,Open,None,56477,14931,96,09/19/2024 09:00,4.91,Z9
3167,09/18/2024 09:10,North,Regular,At-Gate,6,Open,None,56477,3246,96,09/19/2024 09:10,6.82,Z2
3168,09/18/2024 09:20,North,Regular,At-Gate,11,Open,None,56477,8818,96,09/19/2024 09:20,6.89,Z7
3169,09/18/2024 09:30,North,Regular,Pre,15,Open,None,56477,11923,96,09/19/2024 09:30,4.29,Z5
3170,09/18/2024 09:40,North,Regular,At-Gate,11,Open,None,56477,10457,96,09/19/2024 09:40,7.93,Z6
3171,09/18/2024 09:50,North,Regular,At-Gate,20,Open,None,56477,3509,96,09/19/2024 09:50,6.14,Z2
3172,09/18/2024 10:00,North,Regular,At-Gate,17,Open,None,56477,11363,96,09/19/2024 10:00,5.89,Z5
3173,09/18/2024 10:10,North,Regular,Pre,21,Open,None,56477,5666,96,09/19/2024 10:10,6.35,Z8
3174,09/18/2024 10:20,North,Regular,At-Gate,19,Open,None,56477,12910,96,09/19/2024 10:20,5.75,Z8
3175,09/18/2024 10:30,North,Regular,Pre,13,Open,None,56477,12398,96,09/19/2024 10:30,4.64,Z8
3176,09/18/2024 10:40,North,Regular,At-Gate,15,Open,None,56477,11934,96,09/19/2024 10:40,3.6,Z1
3177,09/18/2024 10:50,North,Regular,Pre,13,Open,None,56477,11715,96,09/19/2024 10:50,7.18,Z1
3178,09/18/2024 11:00,North,Regular,Pre,14,Open,None,56477,12077,96,09/19/2024 11:00,4.14,Z4
3179,09/18/2024 11:10,North,Regular,Pre,29,Open,None,56477,14899,96,09/19/2024 11:10,4.03,Z6
3180,09/19/2024 14:00,South,Regular,Pre,12,Open,None,52777,13719,93,09/20/2024 14:00,4.44,Z7
3181,09/19/2024 14:10,South,Regular,At-Gate,8,Open,None,52777,16405,93,09/20/2024 14:10,5.66,Z2
3182,09/19/2024 14:20,South,Regular,Pre,18,Open,None,52777,11834,93,09/20/2024 14:20,7.45,Z7
3183,09/19/2024 14:30,South,Regular,At-Gate,15,Open,None,52777,10652,93,09/20/2024 14:30,6.28,Z1
3184,09/19/2024 14:40,South,Regular,Pre,18,Open,None,52777,12110,93,09/20/2024 14:40,6.85,Z4
3185,09/19/2024 14:50,South,Regular,Pre,12,Open,None,52777,10453,93,09/20/2024 14:50,5.59,Z6
3186,09/19/2024 15:00,South,Regular,At-Gate,16,Open,None,52777,14130,93,09/20/2024 15:00,4.99,Z3
3187,09/19/2024 15:10,South,Regular,At-Gate,14,Open,None,52777,14922,93,09/20/2024 15:10,4.2,Z8
3188,09/19/2024 15:20,South,Regular,Pre,10,Open,None,52777,10099,93,09/20/2024 15:20,3.87,Z8
3189,09/19/2024 15:30,South,Regular,At-Gate,22,Open,None,52777,14712,93,09/20/2024 15:30,5.35,Z3
3190,09/19/2024 15:40,South,Regular,At-Gate,16,Open,None,52777,9138,93,09/20/2024 15:40,7.76,Z2
3191,09/19/2024 15:50,South,Regular,Pre,27,Open,None,52777,12329,93,09/20/2024 15:50,5.75,Z2
3192,09/19/2024 16:00,South,Regular,Pre,18,Open,None,52777,9569,93,09/20/2024 16:00,7.58,Z6
3193,09/19/2024 16:10,South,Regular,Pre,17,Open,None,52777,9443,93,09/20/2024 16:10,5.81,Z9
3194,09/19/2024 16:20,South,Regular,Pre,13,Open,None,52777,8601,93,09/20/2024 16:20,6.03,Z5
3195,09/19/2024 16:30,South,Regular,At-Gate,15,Open,None,52777,13114,93,09/20/2024 16:30,7.99,Z5
3196,09/19/2024 16:40,South,Regular,At-Gate,9,Open,None,52777,12055,93,09/20/2024 16:40,4.99,Z10
3197,09/19/2024 16:50,South,Regular,Pre,15,Open,None,52777,8368,93,09/20/2024 16:50,5.94,Z2
3198,09/19/2024 17:00,South,Regular,At-Gate,16,Open,None,52777,18959,93,09/20/2024 17:00,3.59,Z2
3199,09/19/2024 17:10,South,Regular,Pre,17,Open,None,52777,9233,93,09/20/2024 17:10,7.48,Z4
3200,09/20/2024 10:00,West,VIP,Pre,17,Open,None,50702,6250,96,09/21/2024 10:00,7.87,Z5
3201,09/20/2024 10:10,West,VIP,At-Gate,18,Open,None,50702,7816,96,09/21/2024 10:10,6.96,Z10
3202,09/20/2024 10:20,West,VIP,Pre,18,Closed,Overcrowding,50702,10670,96,09/21/2024 10:20,3.36,Z10
3203,09/20/2024 10:30,West,VIP,Pre,17,Closed,Overcrowding,50702,20000,96,09/21/2024 10:30,5.49,Z8
3204,09/20/2024 10:40,West,VIP,Pre,17,Closed,Blockage,50702,20000,96,09/21/2024 10:40,7.56,Z9
3205,09/20/2024 10:50,West,VIP,Pre,15,Open,None,50702,9835,96,09/21/2024 10:50,6.34,Z8
3206,09/20/2024 11:00,West,VIP,At-Gate,5,Open,None,50702,11393,96,09/21/2024 11:00,7.2,Z1
3207,09/20/2024 11:10,West,VIP,Pre,15,Open,None,50702,10432,96,09/21/2024 11:10,6.41,Z7
3208,09/20/2024 11:20,West,VIP,At-Gate,10,Open,None,50702,9755,96,09/21/2024 11:20,7.62,Z5
3209,09/20/2024 11:30,West,VIP,At-Gate,12,Open,None,50702,12937,96,09/21/2024 11:30,4.68,Z5
3210,09/20/2024 11:40,West,VIP,Pre,11,Open,None,50702,13584,96,09/21/2024 11:40,6.14,Z3
3211,09/20/2024 11:50,West,VIP,At-Gate,16,Open,None,50702,7501,96,09/21/2024 11:50,6.77,Z1
3212,09/20/2024 12:00,West,VIP,At-Gate,15,Open,None,50702,10296,96,09/21/2024 12:00,6.01,Z9
3213,09/20/2024 12:10,West,VIP,At-Gate,22,Open,None,50702,8027,96,09/21/2024 12:10,3.55,Z6
3214,09/20/2024 12:20,West,VIP,Pre,14,Open,None,50702,14664,96,09/21/2024 12:20,4.66,Z7
3215,09/20/2024 12:30,West,VIP,At-Gate,17,Open,None,50702,11266,96,09/21/2024 12:30,3.18,Z9
3216,09/20/2024 12:40,West,VIP,Pre,16,Open,None,50702,9625,96,09/21/2024 12:40,5.79,Z5
3217,09/20/2024 12:50,West,VIP,Pre,11,Open,None,50702,9447,96,09/21/2024 12:50,3.81,Z5
3218,09/20/2024 13:00,West,VIP,Pre,12,Open,None,50702,12417,96,09/21/2024 13:00,4.11,Z6
3219,09/20/2024 13:10,West,VIP,At-Gate,10,Open,None,50702,11144,96,09/21/2024 13:10,4.97,Z5
3220,09/21/2024 10:00,West,VIP,Pre,16,Open,None,51180,9959,93,09/22/2024 10:00,5.25,Z4
3221,09/21/2024 10:10,West,VIP,Pre,12,Open,None,51180,8287,93,09/22/2024 10:10,6.96,Z8
3222,09/21/2024 10:20,West,VIP,Pre,14,Open,None,51180,7684,93,09/22/2024 10:20,5.13,Z9
3223,09/21/2024 10:30,West,VIP,At-Gate,21,Open,None,51180,7054,93,09/22/2024 10:30,4.56,Z9
3224,09/21/2024 10:40,West,VIP,At-Gate,12,Open,None,51180,14591,93,09/22/2024 10:40,5.89,Z7
3225,09/21/2024 10:50,West,VIP,At-Gate,17,Open,None,51180,10827,93,09/22/2024 10:50,7.93,Z4
3226,09/21/2024 11:00,West,VIP,At-Gate,23,Open,None,51180,16011,93,09/22/2024 11:00,3.36,Z10
3227,09/21/2024 11:10,West,VIP,At-Gate,10,Open,None,51180,16611,93,09/22/2024 11:10,4.53,Z9
3228,09/21/2024 11:20,West,VIP,At-Gate,16,Open,None,51180,13571,93,09/22/2024 11:20,5.82,Z5
3229,09/21/2024 11:30,West,VIP,Pre,11,Open,None,51180,7622,93,09/22/2024 11:30,3.04,Z1
3230,09/21/2024 11:40,West,VIP,At-Gate,14,Open,None,51180,14014,93,09/22/2024 11:40,3.9,Z7
3231,09/21/2024 11:50,West,VIP,Pre,18,Open,None,51180,11545,93,09/22/2024 11:50,3.57,Z10
3232,09/21/2024 12:00,West,VIP,At-Gate,15,Open,None,51180,11122,93,09/22/2024 12:00,3.39,Z5
3233,09/21/2024 12:10,West,VIP,Pre,20,Open,None,51180,9037,93,09/22/2024 12:10,7.04,Z9
3234,09/21/2024 12:20,West,VIP,At-Gate,23,Open,None,51180,16376,93,09/22/2024 12:20,3.86,Z1
3235,09/21/2024 12:30,West,VIP,At-Gate,15,Open,None,51180,11902,93,09/22/2024 12:30,3.51,Z7
3236,09/21/2024 12:40,West,VIP,Pre,18,Open,None,51180,13341,93,09/22/2024 12:40,3.38,Z1
3237,09/21/2024 12:50,West,VIP,At-Gate,18,Open,None,51180,12225,93,09/22/2024 12:50,6.18,Z2
3238,09/21/2024 13:00,West,VIP,At-Gate,15,Open,None,51180,8348,93,09/22/2024 13:00,5.13,Z9
3239,09/21/2024 13:10,West,VIP,At-Gate,13,Open,None,51180,12647,93,09/22/2024 13:10,4.34,Z2
3240,09/22/2024 14:00,East,Economy,Pre,15,Open,None,41533,2590,100,09/23/2024 14:00,6.04,Z4
3241,09/22/2024 14:10,East,Economy,Pre,17,Open,None,41533,11087,100,09/23/2024 14:10,3.03,Z7
3242,09/22/2024 14:20,East,Economy,At-Gate,13,Open,None,41533,12832,100,09/23/2024 14:20,5.71,Z1
3243,09/22/2024 14:30,East,Economy,At-Gate,20,Open,None,41533,7888,100,09/23/2024 14:30,7.84,Z6
3244,09/22/2024 14:40,East,Economy,Pre,15,Open,None,41533,4363,100,09/23/2024 14:40,4.7,Z4
3245,09/22/2024 14:50,East,Economy,At-Gate,12,Open,None,41533,8287,100,09/23/2024 14:50,4.38,Z4
3246,09/22/2024 15:00,East,Economy,At-Gate,13,Open,None,41533,10394,100,09/23/2024 15:00,4.1,Z10
3247,09/22/2024 15:10,East,Economy,Pre,7,Open,None,41533,11372,100,09/23/2024 15:10,5.78,Z6
3248,09/22/2024 15:20,East,Economy,Pre,17,Open,None,41533,8202,100,09/23/2024 15:20,6.42,Z5
3249,09/22/2024 15:30,East,Economy,Pre,22,Open,None,41533,15462,100,09/23/2024 15:30,6.42,Z5
3250,09/22/2024 15:40,East,Economy,Pre,23,Open,None,41533,7452,100,09/23/2024 15:40,3.38,Z9
3251,09/22/2024 15:50,East,Economy,Pre,11,Open,None,41533,10782,100,09/23/2024 15:50,4.05,Z5
3252,09/22/2024 16:00,East,Economy,At-Gate,17,Open,None,41533,11283,100,09/23/2024 16:00,6.06,Z3
3253,09/22/2024 16:10,East,Economy,At-Gate,13,Open,None,41533,6713,100,09/23/2024 16:10,6.27,Z8
3254,09/22/2024 16:20,East,Economy,At-Gate,23,Open,None,41533,10967,100,09/23/2024 16:20,3.82,Z10
3255,09/22/2024 16:30,East,Economy,Pre,15,Open,None,41533,11024,100,09/23/2024 16:30,6.48,Z9
3256,09/22/2024 16:40,East,Economy,At-Gate,16,Open,None,41533,7678,100,09/23/2024 16:40,7.37,Z5
3257,09/22/2024 16:50,East,Economy,At-Gate,12,Open,None,41533,7214,100,09/23/2024 16:50,5.47,Z5
3258,09/22/2024 17:00,East,Economy,Pre,23,Open,None,41533,6651,100,09/23/2024 17:00,4.51,Z2
3259,09/22/2024 17:10,East,Economy,At-Gate,8,Open,None,41533,13277,100,09/23/2024 17:10,5.58,Z2
3260,09/23/2024 12:00,North,VIP,Pre,16,Open,None,57990,7004,90,09/24/2024 12:00,6.44,Z10
3261,09/23/2024 12:10,North,VIP,At-Gate,14,Open,None,57990,9695,90,09/24/2024 12:10,7.03,Z7
3262,09/23/2024 12:20,North,VIP,Pre,16,Open,None,57990,3971,90,09/24/2024 12:20,7.53,Z6
3263,09/23/2024 12:30,North,VIP,At-Gate,26,Open,None,57990,14900,90,09/24/2024 12:30,7.41,Z4
3264,09/23/2024 12:40,North,VIP,Pre,19,Open,None,57990,8250,90,09/24/2024 12:40,3.86,Z1
3265,09/23/2024 12:50,North,VIP,Pre,13,Open,None,57990,11906,90,09/24/2024 12:50,4.63,Z2
